refund_id,order_id,account_id,refund_timestamp,refund_amount,refund_reason,refund_status,refund_method
REF0000107,ORD0000601,A000287,2026-02-13 23:22:24.868643288,3470.0,changed_mind,pending_review,original_payment
REF0000108,ORD0000603,A000289,2026-02-08 23:24:29.442925521,5700.0,changed_mind,processed,bank_transfer
REF0000109,ORD0000604,A000289,2026-02-07 12:54:48.579343433,4500.0,size_fit,processed,wallet
REF0000110,ORD0000611,A000292,2026-02-09 21:28:15.560116343,3050.0,size_fit,processed,original_payment
REF0000111,ORD0000622,A000297,2026-02-07 12:50:42.229626294,12000.0,not_as_described,processed,original_payment
REF0000112,ORD0000625,A000298,2026-02-06 01:01:31.776314993,4060.0,defective,processed,bank_transfer
REF0000113,ORD0000628,A000301,2026-01-14 17:40:56.449321485,9940.0,size_fit,processed,wallet
REF0000114,ORD0000637,A000307,2026-02-06 12:59:18.506079005,12000.0,size_fit,processed,original_payment
REF0000115,ORD0000640,A000308,2026-01-31 21:23:09.571235281,2950.0,changed_mind,pending_review,bank_transfer
REF0000116,ORD0000651,A000315,2026-01-21 23:20:17.778242036,6710.0,not_as_described,processed,original_payment
REF0000117,ORD0000652,A000315,2026-01-24 21:43:10.056105913,15260.0,defective,processed,bank_transfer
REF0000118,ORD0000659,A000320,2026-01-20 03:29:38.989440140,8070.0,size_fit,processed,original_payment
REF0000119,ORD0000663,A000322,2026-01-19 12:31:35.530332356,4150.0,size_fit,processed,wallet
REF0000120,ORD0000664,A000324,2026-01-29 07:09:06.676032893,6030.0,size_fit,processed,wallet
REF0000121,ORD0000668,A000326,2026-01-31 02:14:20.741959360,1340.0,defective,pending_review,bank_transfer
REF0000122,ORD0000674,A000329,2026-02-23 07:38:59.012139983,7850.0,defective,processed,bank_transfer
REF0000123,ORD0000683,A000331,2026-02-18 19:11:23.191433201,14370.0,size_fit,processed,bank_transfer
REF0000124,ORD0000691,A000335,2026-02-04 00:18:01.356168448,6000.0,defective,pending_review,bank_transfer
REF0000125,ORD0000695,A000335,2026-02-14 11:13:33.309936490,2250.0,size_fit,processed,bank_transfer
REF0000126,ORD0000700,A000337,2026-01-21 03:26:34.781313316,7550.0,size_fit,pending_review,original_payment
REF0000127,ORD0000702,A000337,2026-01-23 13:43:30.171126187,7930.0,changed_mind,processed,bank_transfer
REF0000128,ORD0000708,A000340,2026-02-23 05:33:05.967602805,8100.0,not_as_described,processed,wallet
REF0000129,ORD0000717,A000342,2026-02-18 02:15:42.001080222,4500.0,size_fit,processed,original_payment
REF0000130,ORD0000721,A000344,2026-02-14 10:59:52.944857831,2120.0,size_fit,pending_review,bank_transfer
REF0000131,ORD0000724,A000345,2026-02-24 22:15:52.044282142,4380.0,size_fit,processed,original_payment
REF0000132,ORD0000732,A000348,2026-02-11 16:55:01.131260106,8060.0,not_as_described,processed,original_payment
REF0000133,ORD0000734,A000350,2026-02-19 11:25:19.040832754,1090.0,not_as_described,processed,original_payment
REF0000134,ORD0000736,A000352,2026-02-08 03:37:35.577506267,3050.0,changed_mind,processed,bank_transfer
REF0000135,ORD0000743,A000355,2026-01-27 08:06:24.307591713,1000.0,changed_mind,processed,wallet
REF0000136,ORD0000749,A000360,2026-02-20 22:47:25.035793261,4590.0,defective,processed,bank_transfer
REF0000137,ORD0000763,A000368,2026-02-23 23:44:56.444434895,4000.0,size_fit,processed,bank_transfer
REF0000138,ORD0000768,A000372,2026-01-27 19:10:48.981138542,6020.0,size_fit,processed,wallet
REF0000139,ORD0000775,A000374,2026-02-23 17:09:58.901525396,4140.0,size_fit,processed,bank_transfer
REF0000140,ORD0000776,A000374,2026-02-23 16:51:11.639123969,2820.0,size_fit,processed,wallet
REF0000141,ORD0000781,A000377,2026-02-08 12:54:18.285419434,6690.0,size_fit,processed,original_payment
REF0000142,ORD0000784,A000378,2026-02-07 14:53:16.675842279,6140.0,changed_mind,processed,original_payment
REF0000143,ORD0000790,A000382,2026-01-31 06:30:22.326638902,1670.0,defective,processed,bank_transfer
REF0000144,ORD0000794,A000382,2026-02-15 22:24:15.790318630,6830.0,not_as_described,pending_review,original_payment
REF0000145,ORD0000803,A000387,2026-02-03 20:36:46.613793599,2630.0,not_as_described,processed,bank_transfer
REF0000146,ORD0000816,A000393,2026-01-28 15:32:53.850107454,6470.0,defective,processed,bank_transfer
REF0000147,ORD0000822,A000395,2026-02-17 01:25:01.753307393,2430.0,changed_mind,processed,wallet
REF0000148,ORD0000823,A000396,2026-01-25 20:21:38.902841339,9000.0,changed_mind,processed,bank_transfer
REF0000149,ORD0000851,A000405,2026-01-21 11:41:11.744497606,7700.0,size_fit,processed,wallet
REF0000150,ORD0000863,A000415,2026-01-23 09:50:54.262968007,9590.0,changed_mind,pending_review,original_payment
REF0000151,ORD0000869,A000418,2026-01-28 19:10:07.221375647,1600.0,not_as_described,processed,bank_transfer
REF0000152,ORD0000870,A000418,2026-02-03 08:06:03.702679565,1700.0,changed_mind,processed,bank_transfer
REF0000153,ORD0000872,A000418,2026-02-12 09:18:17.694344611,10230.0,defective,pending_review,bank_transfer
REF0000154,ORD0000874,A000418,2026-02-15 02:31:11.135574256,4030.0,not_as_described,processed,wallet
REF0000155,ORD0000887,A000424,2026-02-02 18:21:16.460346669,4310.0,changed_mind,processed,bank_transfer
REF0000156,ORD0000891,A000425,2026-02-23 08:08:22.228577298,2980.0,not_as_described,processed,bank_transfer
REF0000157,ORD0000892,A000426,2026-01-20 07:06:26.629777213,5730.0,changed_mind,processed,wallet
REF0000158,ORD0000898,A000429,2026-02-10 02:47:05.855562310,9170.0,size_fit,processed,wallet
REF0000159,ORD0000900,A000429,2026-02-17 08:04:01.144192577,16050.0,defective,processed,wallet
REF0000160,ORD0000919,A000437,2026-01-29 12:16:43.504178954,1990.0,not_as_described,processed,bank_transfer
REF0000161,ORD0000927,A000443,2026-01-25 15:03:19.670135458,3030.0,not_as_described,processed,bank_transfer
REF0000162,ORD0000933,A000448,2026-01-31 15:12:59.569222923,2670.0,not_as_described,pending_review,original_payment
REF0000163,ORD0000939,A000451,2026-02-01 11:48:01.782426839,3500.0,defective,pending_review,bank_transfer
REF0000164,ORD0000947,A000456,2026-02-07 16:44:43.950608331,7520.0,changed_mind,processed,bank_transfer
REF0000165,ORD0000953,A000457,2026-01-19 04:43:36.286277012,7600.0,changed_mind,processed,wallet
REF0000166,ORD0000959,A000460,2026-01-24 22:15:32.894210274,4690.0,changed_mind,pending_review,wallet
REF0000167,ORD0000961,A000460,2026-02-02 13:55:16.669744138,1740.0,not_as_described,processed,original_payment
REF0000168,ORD0000979,A000470,2026-02-04 06:18:43.993715621,2250.0,defective,pending_review,wallet
REF0000169,ORD0000985,A000474,2026-02-07 00:42:29.660461884,3300.0,defective,processed,wallet
REF0000170,ORD0000987,A000476,2026-01-15 08:56:07.321596171,3280.0,not_as_described,processed,original_payment
REF0000171,ORD0001001,A000485,2026-02-05 18:32:35.372663070,9860.0,defective,pending_review,original_payment
REF0000172,ORD0001003,A000485,2026-02-07 22:57:28.023260061,6110.0,size_fit,pending_review,bank_transfer
REF0000173,ORD0001010,A000487,2026-02-22 00:05:48.934169385,2420.0,defective,processed,wallet
REF0000174,ORD0001011,A000488,2026-02-02 00:56:48.354605151,1680.0,size_fit,pending_review,wallet
REF0000175,ORD0001014,A000490,2026-02-01 14:14:10.132217694,2590.0,not_as_described,processed,original_payment
REF0000176,ORD0001016,A000491,2026-02-01 13:38:30.444630707,21650.0,defective,pending_review,original_payment
REF0000177,ORD0001021,A000492,2026-02-08 04:14:33.701594135,9000.0,not_as_described,processed,bank_transfer
REF0000178,ORD0001023,A000494,2026-01-27 00:20:00.213574277,11320.0,not_as_described,pending_review,wallet
REF0000179,ORD0001025,A000494,2026-01-31 01:58:29.343640041,18300.0,not_as_described,processed,wallet
REF0000180,ORD0001026,A000494,2026-01-29 17:56:59.508441961,9240.0,changed_mind,pending_review,bank_transfer
REF0000181,ORD0001032,A000496,2026-02-04 09:23:47.714642967,2030.0,defective,processed,bank_transfer
REF0000182,ORD0001041,A000500,2026-02-18 07:19:17.642431748,5470.0,not_as_described,processed,original_payment
REF0000183,ORD0001044,A000502,2026-01-22 22:50:14.876306836,5460.0,defective,pending_review,original_payment
REF0000184,ORD0001053,A000507,2026-02-07 23:03:25.271988035,5370.0,defective,pending_review,bank_transfer
REF0000185,ORD0001084,A000521,2026-01-18 06:59:12.985996695,9000.0,not_as_described,processed,wallet
REF0000186,ORD0001087,A000521,2026-01-22 17:37:21.097892053,3750.0,defective,processed,original_payment
REF0000187,ORD0001089,A000523,2026-02-01 01:07:13.360848272,3280.0,size_fit,processed,bank_transfer
REF0000188,ORD0001101,A000530,2026-02-02 08:41:47.811464706,1430.0,defective,processed,bank_transfer
REF0000189,ORD0001103,A000530,2026-02-03 06:11:34.537374171,4850.0,changed_mind,pending_review,bank_transfer
REF0000190,ORD0001107,A000531,2026-02-20 22:41:01.063522114,7600.0,not_as_described,processed,wallet
REF0000191,ORD0001109,A000532,2026-02-04 01:38:38.189901651,11720.0,changed_mind,pending_review,bank_transfer
REF0000192,ORD0001110,A000532,2026-02-08 11:41:04.133187148,2870.0,not_as_described,processed,bank_transfer
REF0000193,ORD0001124,A000539,2026-02-19 11:16:32.931947741,9000.0,defective,processed,wallet
REF0000194,ORD0001127,A000540,2026-02-21 04:54:05.754568437,6230.0,not_as_described,pending_review,original_payment
REF0000195,ORD0001128,A000541,2026-01-31 08:31:39.321038586,5390.0,defective,pending_review,wallet
REF0000196,ORD0001136,A000545,2026-02-17 01:26:36.251824214,1440.0,changed_mind,processed,wallet
REF0000197,ORD0001162,A000557,2026-02-06 05:43:18.310534851,16000.0,not_as_described,processed,wallet
REF0000198,ORD0001165,A000558,2026-01-18 12:19:52.217152138,3400.0,defective,processed,wallet
REF0000199,ORD0001166,A000558,2026-01-19 00:53:54.863464890,5200.0,changed_mind,pending_review,wallet
REF0000200,ORD0001170,A000562,2026-02-11 05:15:39.360209303,3430.0,defective,processed,bank_transfer
REF0000201,ORD0001173,A000563,2026-02-09 13:45:55.916549690,3950.0,changed_mind,pending_review,bank_transfer
REF0000202,ORD0001175,A000564,2026-02-02 13:10:15.222354549,1500.0,defective,pending_review,bank_transfer
REF0000203,ORD0001177,A000565,2026-01-26 15:27:49.322785747,2590.0,changed_mind,processed,wallet
REF0000204,ORD0001190,A000573,2026-02-22 23:13:18.153297380,8070.0,size_fit,pending_review,wallet
REF0000205,ORD0001200,A000576,2026-02-21 22:24:58.380611171,3200.0,size_fit,processed,original_payment
REF0000206,ORD0001216,A000588,2026-02-06 15:32:14.292060719,7580.0,not_as_described,processed,wallet
REF0000207,ORD0001231,A000597,2026-02-16 18:31:17.953664992,3730.0,changed_mind,pending_review,wallet
REF0000208,ORD0001239,A000602,2026-01-22 13:02:32.721107321,3400.0,defective,processed,wallet
REF0000209,ORD0001243,A000604,2026-02-20 13:21:05.241746378,3500.0,changed_mind,pending_review,bank_transfer
REF0000210,ORD0001246,A000606,2026-02-03 21:44:11.483366457,1180.0,size_fit,processed,wallet
REF0000211,ORD0001252,A000608,2026-02-03 19:15:41.306904266,2010.0,changed_mind,processed,bank_transfer
REF0000212,ORD0001263,A000612,2026-02-01 05:26:47.291284467,1570.0,changed_mind,processed,original_payment
REF0000213,ORD0001285,A000623,2026-01-16 20:08:19.389066409,24000.0,not_as_described,pending_review,bank_transfer
REF0000214,ORD0001293,A000628,2026-02-13 12:32:13.041995702,3290.0,size_fit,pending_review,bank_transfer
REF0000215,ORD0001299,A000631,2026-02-23 05:39:27.256318053,6000.0,changed_mind,pending_review,original_payment
REF0000216,ORD0001309,A000633,2026-02-07 14:30:41.660909814,5220.0,size_fit,processed,bank_transfer
REF0000217,ORD0001311,A000635,2026-01-31 09:41:08.736252907,9000.0,not_as_described,processed,bank_transfer
REF0000218,ORD0001314,A000636,2026-02-07 04:25:03.193529659,5620.0,not_as_described,pending_review,wallet
REF0000219,ORD0001324,A000640,2026-02-24 17:40:45.534540508,4420.0,defective,processed,bank_transfer
REF0000220,ORD0001331,A000643,2026-02-13 11:36:49.994715590,2100.0,defective,processed,wallet
REF0000221,ORD0001334,A000644,2026-02-13 12:33:19.409171634,7800.0,size_fit,pending_review,wallet
REF0000222,ORD0001347,A000650,2026-01-20 21:09:34.968520765,2700.0,defective,pending_review,bank_transfer
REF0000223,ORD0001348,A000651,2026-02-11 17:03:30.702965627,8450.0,size_fit,processed,wallet
REF0000224,ORD0001354,A000659,2026-02-01 08:44:05.012727607,9400.0,not_as_described,processed,original_payment
REF0000225,ORD0001355,A000660,2026-02-04 12:31:55.247890973,1500.0,size_fit,processed,wallet
REF0000226,ORD0001362,A000665,2026-02-12 12:52:10.886096950,5840.0,size_fit,processed,wallet
REF0000227,ORD0001371,A000667,2026-02-23 17:42:37.231231750,2770.0,size_fit,pending_review,original_payment
REF0000228,ORD0001379,A000672,2026-02-09 16:25:24.562939167,2210.0,size_fit,pending_review,wallet
REF0000229,ORD0001380,A000672,2026-02-13 07:13:22.235828690,3570.0,size_fit,pending_review,original_payment
REF0000230,ORD0001383,A000673,2026-01-12 10:25:23.355223333,8640.0,changed_mind,pending_review,original_payment
REF0000231,ORD0001403,A000683,2026-01-26 23:44:18.599923716,2370.0,defective,processed,wallet
REF0000232,ORD0001404,A000683,2026-01-28 18:35:08.617713830,1960.0,size_fit,processed,bank_transfer
REF0000233,ORD0001405,A000683,2026-02-04 20:04:53.701012171,2470.0,not_as_described,processed,bank_transfer
REF0000234,ORD0001407,A000683,2026-02-12 14:58:01.129209245,9000.0,size_fit,pending_review,original_payment
REF0000235,ORD0001410,A000685,2026-02-01 08:10:03.804221613,1240.0,size_fit,processed,bank_transfer
REF0000236,ORD0001416,A000687,2026-02-02 18:27:57.977145238,9100.0,size_fit,processed,original_payment
REF0000237,ORD0001422,A000689,2026-02-05 20:11:22.658371704,3750.0,not_as_described,processed,bank_transfer
REF0000238,ORD0001427,A000692,2026-02-09 14:36:13.608666577,2230.0,not_as_described,processed,bank_transfer
REF0000239,ORD0001437,A000696,2026-01-29 04:20:46.649712336,12000.0,defective,pending_review,bank_transfer
REF0000240,ORD0001444,A000699,2026-01-24 22:05:19.922210675,2250.0,not_as_described,processed,bank_transfer
REF0000241,ORD0001451,A000703,2026-01-28 14:16:34.216057925,1180.0,defective,processed,original_payment
REF0000242,ORD0001457,A000706,2026-01-29 04:03:26.598653657,5040.0,not_as_described,processed,wallet
REF0000243,ORD0001461,A000707,2026-01-27 12:30:42.572972094,24000.0,changed_mind,processed,wallet
REF0000244,ORD0001464,A000708,2026-02-09 14:59:23.803021985,12000.0,changed_mind,pending_review,bank_transfer
REF0000245,ORD0001477,A000716,2026-02-06 15:44:33.823909769,2100.0,changed_mind,pending_review,original_payment
REF0000246,ORD0001487,A000720,2026-02-20 03:19:25.360320066,3760.0,changed_mind,pending_review,original_payment
REF0000247,ORD0001495,A000728,2026-02-05 04:09:25.033706889,8170.0,not_as_described,processed,original_payment
REF0000248,ORD0001501,A000730,2026-01-16 18:27:57.823877295,5460.0,defective,processed,wallet
REF0000249,ORD0001502,A000730,2026-01-18 15:58:23.695485368,3340.0,not_as_described,pending_review,original_payment
REF0000250,ORD0001505,A000733,2026-02-15 00:07:58.076307168,580.0,changed_mind,processed,bank_transfer
REF0000251,ORD0001509,A000736,2026-01-24 10:57:38.813953650,3610.0,size_fit,pending_review,bank_transfer
REF0000252,ORD0001522,A000740,2026-01-31 12:02:03.952018934,3690.0,not_as_described,processed,bank_transfer
REF0000253,ORD0001531,A000745,2026-02-18 18:50:11.216369259,2110.0,size_fit,processed,original_payment
REF0000254,ORD0001532,A000745,2026-02-22 01:34:50.409664955,8950.0,defective,processed,bank_transfer
REF0000255,ORD0001549,A000759,2026-02-02 16:54:56.307539833,3920.0,defective,pending_review,original_payment
REF0000256,ORD0001552,A000759,2026-02-20 04:57:22.964867667,2550.0,defective,pending_review,bank_transfer
REF0000257,ORD0001553,A000760,2026-02-18 01:19:49.522119583,17000.0,not_as_described,processed,wallet
REF0000258,ORD0001558,A000766,2026-02-24 06:23:27.405242927,2180.0,changed_mind,processed,wallet
REF0000259,ORD0001564,A000770,2026-02-05 03:57:48.370878533,3620.0,size_fit,processed,bank_transfer
REF0000260,ORD0001567,A000770,2026-02-06 09:08:44.980762135,4360.0,changed_mind,processed,bank_transfer
REF0000261,ORD0001574,A000772,2026-02-09 21:07:23.008127854,11440.0,size_fit,pending_review,wallet
