account_id_1,account_id_2,edge_type,weight
A000019,A005871,shares_coupon,0.2
A000019,A006681,shares_coupon,0.2
A000019,A007831,shares_ip_prefix,0.3
A000020,A008886,shares_payment_instrument,1.0
A000020,A008983,shares_device,1.0
A000020,A020664,shares_address,0.7
A000022,A003846,shares_payment_instrument,1.0
A000022,A005764,shares_address,0.7
A000022,A005832,shares_coupon,0.2
A000022,A006212,shares_coupon,0.2
A000022,A007097,shares_coupon,0.2
A000022,A010778,shares_address,0.7
A000022,A012796,shares_address,0.7
A000022,A020484,shares_coupon,0.2
A000022,A023720,shares_address,0.7
A000022,A024018,shares_coupon,0.2
A000022,A026246,shares_payment_instrument,1.0
A000023,A007916,shares_address,0.7
A000023,A008274,shares_payment_instrument,1.0
A000023,A019797,shares_device,1.0
A000023,A025883,shares_device,1.0
A000024,A000858,shares_address,0.7
A000024,A000875,shares_address,0.7
A000024,A009218,shares_address,0.7
A000024,A011927,shares_device,1.0
A000024,A013247,shares_coupon,0.2
A000024,A021099,shares_address,0.7
A000024,A022254,shares_coupon,0.2
A000024,A026246,shares_coupon,0.2
A000024,A026833,shares_address,0.7
A000024,A028462,shares_address,0.7
A000025,A005495,shares_device,1.0
A000025,A007142,shares_phone,1.0
A000025,A015127,shares_coupon,0.2
A000025,A026584,shares_address,0.7
A000026,A000397,shares_payment_instrument,1.0
A000026,A005426,shares_coupon,0.2
A000026,A006864,shares_phone,1.0
A000026,A007043,shares_payment_instrument,1.0
A000026,A007059,shares_phone,1.0
A000026,A007845,shares_phone,1.0
A000026,A009252,shares_address,0.7
A000026,A009258,shares_address,0.7
A000026,A019776,shares_address,0.7
A000026,A027260,shares_address,0.7
A000026,A029348,shares_payment_instrument,1.0
A000027,A004990,shares_device,1.0
A000027,A007556,shares_address,0.7
A000027,A010086,shares_payment_instrument,1.0
A000027,A012802,shares_address,0.7
A000027,A012804,shares_coupon,0.2
A000027,A029116,shares_address,0.7
A000028,A010387,shares_device,1.0
A000028,A017888,shares_device,1.0
A000028,A021793,shares_device,1.0
A000028,A025873,shares_device,1.0
A000029,A010631,shares_phone,1.0
A000029,A025953,shares_coupon,0.2
A000029,A026738,shares_phone,1.0
A000030,A003174,shares_address,0.7
A000030,A006169,shares_coupon,0.2
A000030,A007275,shares_coupon,0.2
A000030,A007785,shares_coupon,0.2
A000030,A008991,shares_address,0.7
A000030,A012348,shares_coupon,0.2
A000030,A014186,shares_address,0.7
A000030,A015126,shares_device,1.0
A000030,A016712,shares_phone,1.0
A000030,A021916,shares_coupon,0.2
A000030,A024350,shares_phone,1.0
A000030,A024616,shares_address,0.7
A000030,A026671,shares_device,1.0
A000030,A027106,shares_coupon,0.2
A000030,A028211,shares_coupon,0.2
A000030,A029154,shares_address,0.7
A000030,A029808,shares_device,1.0
A000031,A000820,shares_coupon,0.2
A000031,A002373,shares_payment_instrument,1.0
A000031,A006757,shares_phone,1.0
A000031,A007262,shares_ip_prefix,0.3
A000031,A007412,shares_device,1.0
A000031,A010400,shares_payment_instrument,1.0
A000031,A010506,shares_coupon,0.2
A000031,A010607,shares_device,1.0
A000031,A017419,shares_phone,1.0
A000031,A017956,shares_address,0.7
A000031,A018715,shares_device,1.0
A000031,A019089,shares_payment_instrument,1.0
A000031,A019478,shares_phone,1.0
A000031,A022430,shares_coupon,0.2
A000031,A024396,shares_device,1.0
A000031,A024577,shares_coupon,0.2
A000031,A028997,shares_phone,1.0
A000033,A007782,shares_device,1.0
A000033,A012858,shares_device,1.0
A000033,A014332,shares_device,1.0
A000033,A015868,shares_phone,1.0
A000033,A017171,shares_device,1.0
A000033,A022196,shares_payment_instrument,1.0
A000033,A025425,shares_coupon,0.2
A000034,A016031,shares_address,0.7
A000034,A019774,shares_ip_prefix,0.3
A000036,A021481,shares_address,0.7
A000036,A021708,shares_device,1.0
A000037,A001442,shares_coupon,0.2
A000037,A014923,shares_coupon,0.2
A000037,A025996,shares_ip_prefix,0.3
A000037,A029966,shares_payment_instrument,1.0
A000038,A004318,shares_address,0.7
A000038,A017768,shares_phone,1.0
A000039,A006389,shares_coupon,0.2
A000039,A016324,shares_phone,1.0
A000039,A023635,shares_coupon,0.2
A000039,A024424,shares_coupon,0.2
A000039,A027152,shares_phone,1.0
A000039,A029072,shares_address,0.7
A000039,A029074,shares_address,0.7
A000040,A002904,shares_address,0.7
A000040,A005455,shares_phone,1.0
A000040,A005968,shares_device,1.0
A000040,A018083,shares_address,0.7
A000041,A002000,shares_device,1.0
A000041,A002789,shares_coupon,0.2
A000041,A005669,shares_coupon,0.2
A000041,A009659,shares_coupon,0.2
A000041,A016137,shares_coupon,0.2
A000041,A019718,shares_address,0.7
A000041,A024231,shares_coupon,0.2
A000041,A026380,shares_payment_instrument,1.0
A000041,A027609,shares_coupon,0.2
A000044,A005573,shares_address,0.7
A000044,A005973,shares_payment_instrument,1.0
A000044,A013550,shares_phone,1.0
A000044,A013625,shares_phone,1.0
A000044,A014257,shares_device,1.0
A000044,A024949,shares_address,0.7
A000045,A000260,shares_address,0.7
A000045,A002598,shares_device,1.0
A000045,A010812,shares_device,1.0
A000045,A013833,shares_payment_instrument,1.0
A000045,A014396,shares_phone,1.0
A000045,A020347,shares_address,0.7
A000045,A025437,shares_payment_instrument,1.0
A000046,A005981,shares_phone,1.0
A000046,A008179,shares_coupon,0.2
A000046,A016941,shares_coupon,0.2
A000046,A023642,shares_phone,1.0
A000047,A001858,shares_coupon,0.2
A000047,A003218,shares_address,0.7
A000047,A005476,shares_address,0.7
A000047,A008964,shares_phone,1.0
A000047,A012434,shares_phone,1.0
A000047,A013610,shares_address,0.7
A000047,A016722,shares_phone,1.0
A000047,A019083,shares_coupon,0.2
A000047,A024637,shares_coupon,0.2
A000047,A028033,shares_device,1.0
A000047,A028380,shares_address,0.7
A000047,A028810,shares_coupon,0.2
A000050,A012678,shares_phone,1.0
A000050,A022644,shares_phone,1.0
A000050,A027472,shares_address,0.7
A000051,A003818,shares_device,1.0
A000051,A017028,shares_coupon,0.2
A000051,A025296,shares_phone,1.0
A000052,A000706,shares_phone,1.0
A000052,A016458,shares_address,0.7
A000052,A016482,shares_address,0.7
A000052,A017869,shares_ip_prefix,0.3
A000052,A020564,shares_ip_prefix,0.3
A000052,A020925,shares_device,1.0
A000052,A027664,shares_device,1.0
A000053,A002239,shares_address,0.7
A000053,A009365,shares_coupon,0.2
A000053,A014075,shares_payment_instrument,1.0
A000053,A028881,shares_coupon,0.2
A000054,A005762,shares_phone,1.0
A000054,A026998,shares_address,0.7
A000056,A007483,shares_device,1.0
A000056,A013629,shares_phone,1.0
A000056,A025518,shares_address,0.7
A000056,A026291,shares_address,0.7
A000057,A000336,shares_address,0.7
A000058,A000111,shares_address,0.7
A000058,A007293,shares_device,1.0
A000058,A011900,shares_device,1.0
A000058,A029601,shares_address,0.7
A000060,A005147,shares_phone,1.0
A000060,A007238,shares_payment_instrument,1.0
A000060,A010956,shares_device,1.0
A000060,A013365,shares_address,0.7
A000060,A021638,shares_payment_instrument,1.0
A000061,A001513,shares_payment_instrument,1.0
A000061,A006274,shares_address,0.7
A000062,A002389,shares_address,0.7
A000062,A024557,shares_address,0.7
A000062,A025591,shares_device,1.0
A000062,A027655,shares_device,1.0
A000063,A001135,shares_device,1.0
A000063,A019394,shares_phone,1.0
A000064,A019380,shares_coupon,0.2
A000066,A007618,shares_phone,1.0
A000066,A024534,shares_address,0.7
A000067,A021746,shares_coupon,0.2
A000067,A023352,shares_payment_instrument,1.0
A000068,A004567,shares_address,0.7
A000068,A009500,shares_payment_instrument,1.0
A000068,A025415,shares_address,0.7
A000069,A002261,shares_address,0.7
A000069,A010399,shares_phone,1.0
A000069,A015862,shares_coupon,0.2
A000069,A020711,shares_address,0.7
A000070,A001822,shares_payment_instrument,1.0
A000070,A006632,shares_address,0.7
A000070,A015693,shares_ip_prefix,0.3
A000071,A002497,shares_address,0.7
A000071,A007777,shares_phone,1.0
A000071,A023939,shares_device,1.0
A000071,A027503,shares_payment_instrument,1.0
A000072,A007017,shares_device,1.0
A000072,A008264,shares_phone,1.0
A000072,A014238,shares_address,0.7
A000072,A017168,shares_address,0.7
A000072,A019657,shares_device,1.0
A000072,A022104,shares_device,1.0
A000072,A022214,shares_address,0.7
A000072,A022897,shares_device,1.0
A000072,A024286,shares_device,1.0
A000072,A024642,shares_device,1.0
A000073,A013280,shares_address,0.7
A000073,A023011,shares_phone,1.0
A000073,A027714,shares_device,1.0
A000075,A001076,shares_phone,1.0
A000075,A004520,shares_device,1.0
A000075,A012331,shares_phone,1.0
A000075,A020132,shares_phone,1.0
A000075,A023177,shares_device,1.0
A000075,A024878,shares_device,1.0
A000075,A026858,shares_phone,1.0
A000076,A001319,shares_device,1.0
A000077,A012864,shares_coupon,0.2
A000078,A005446,shares_coupon,0.2
A000078,A009240,shares_coupon,0.2
A000078,A018639,shares_coupon,0.2
A000078,A020291,shares_payment_instrument,1.0
A000078,A026835,shares_phone,1.0
A000078,A027394,shares_payment_instrument,1.0
A000079,A002699,shares_ip_prefix,0.3
A000079,A003226,shares_device,1.0
A000079,A006877,shares_coupon,0.2
A000079,A011823,shares_coupon,0.2
A000079,A012096,shares_coupon,0.2
A000079,A012377,shares_device,1.0
A000079,A017547,shares_device,1.0
A000079,A021432,shares_device,1.0
A000079,A023773,shares_address,0.7
A000079,A026166,shares_address,0.7
A000079,A027330,shares_coupon,0.2
A000080,A008892,shares_device,1.0
A000084,A007000,shares_address,0.7
A000084,A020141,shares_device,1.0
A000084,A023241,shares_device,1.0
A000084,A026470,shares_coupon,0.2
A000084,A026551,shares_coupon,0.2
A000084,A026873,shares_coupon,0.2
A000084,A028855,shares_payment_instrument,1.0
A000087,A000287,shares_device,1.0
A000087,A002506,shares_phone,1.0
A000087,A011435,shares_device,1.0
A000087,A019008,shares_address,0.7
A000088,A004433,shares_device,1.0
A000088,A007032,shares_device,1.0
A000088,A014196,shares_address,0.7
A000088,A014422,shares_phone,1.0
A000089,A011191,shares_address,0.7
A000089,A013154,shares_address,0.7
A000089,A017402,shares_device,1.0
A000089,A024798,shares_payment_instrument,1.0
A000089,A027760,shares_device,1.0
A000090,A000639,shares_phone,1.0
A000090,A018605,shares_address,0.7
A000090,A019487,shares_phone,1.0
A000090,A023954,shares_payment_instrument,1.0
A000090,A029999,shares_device,1.0
A000091,A000235,shares_address,0.7
A000091,A006767,shares_address,0.7
A000091,A013765,shares_payment_instrument,1.0
A000091,A017216,shares_phone,1.0
A000091,A018002,shares_payment_instrument,1.0
A000091,A020166,shares_address,0.7
A000091,A026440,shares_payment_instrument,1.0
A000091,A026482,shares_device,1.0
A000092,A009233,shares_address,0.7
A000092,A029146,shares_device,1.0
A000093,A023429,shares_phone,1.0
A000094,A001581,shares_device,1.0
A000094,A011999,shares_payment_instrument,1.0
A000094,A013590,shares_address,0.7
A000094,A019774,shares_address,0.7
A000095,A019682,shares_payment_instrument,1.0
A000095,A026402,shares_coupon,0.2
A000096,A004782,shares_coupon,0.2
A000096,A014169,shares_device,1.0
A000096,A014332,shares_coupon,0.2
A000096,A019060,shares_phone,1.0
A000096,A021672,shares_address,0.7
A000096,A022671,shares_phone,1.0
A000097,A013951,shares_payment_instrument,1.0
A000097,A019797,shares_device,1.0
A000097,A021814,shares_payment_instrument,1.0
A000097,A026807,shares_payment_instrument,1.0
A000097,A028595,shares_device,1.0
A000097,A028689,shares_payment_instrument,1.0
A000098,A015066,shares_address,0.7
A000098,A016492,shares_address,0.7
A000098,A021273,shares_address,0.7
A000098,A029846,shares_phone,1.0
A000099,A005151,shares_payment_instrument,1.0
A000099,A006793,shares_address,0.7
A000099,A021619,shares_address,0.7
A000099,A029389,shares_address,0.7
A000100,A002173,shares_phone,1.0
A000100,A012516,shares_phone,1.0
A000100,A021576,shares_address,0.7
A000100,A024594,shares_address,0.7
A000100,A026418,shares_address,0.7
A000101,A003759,shares_address,0.7
A000101,A007085,shares_coupon,0.2
A000101,A011812,shares_address,0.7
A000101,A024841,shares_address,0.7
A000102,A000601,shares_address,0.7
A000102,A006886,shares_payment_instrument,1.0
A000102,A016075,shares_address,0.7
A000102,A021180,shares_phone,1.0
A000102,A029279,shares_address,0.7
A000103,A023489,shares_device,1.0
A000103,A028724,shares_phone,1.0
A000104,A000525,shares_payment_instrument,1.0
A000104,A003104,shares_device,1.0
A000104,A010331,shares_payment_instrument,1.0
A000104,A011690,shares_device,1.0
A000104,A019699,shares_device,1.0
A000104,A026426,shares_device,1.0
A000105,A002864,shares_device,1.0
A000105,A015728,shares_payment_instrument,1.0
A000105,A019737,shares_coupon,0.2
A000105,A021805,shares_coupon,0.2
A000105,A023830,shares_coupon,0.2
A000105,A024239,shares_address,0.7
A000106,A026418,shares_phone,1.0
A000109,A011228,shares_payment_instrument,1.0
A000109,A022743,shares_coupon,0.2
A000110,A009130,shares_phone,1.0
A000110,A015678,shares_phone,1.0
A000110,A019807,shares_address,0.7
A000110,A019960,shares_device,1.0
A000111,A002585,shares_phone,1.0
A000111,A011660,shares_phone,1.0
A000111,A012218,shares_phone,1.0
A000111,A014957,shares_phone,1.0
A000111,A029601,shares_address,0.7
A000112,A009239,shares_phone,1.0
A000113,A019157,shares_payment_instrument,1.0
A000113,A027841,shares_device,1.0
A000114,A000215,shares_device,1.0
A000114,A001288,shares_payment_instrument,1.0
A000114,A006455,shares_device,1.0
A000114,A009580,shares_address,0.7
A000114,A012902,shares_address,0.7
A000115,A002691,shares_device,1.0
A000115,A006921,shares_payment_instrument,1.0
A000115,A007213,shares_phone,1.0
A000115,A021672,shares_device,1.0
A000117,A000437,shares_coupon,0.2
A000117,A001201,shares_coupon,0.2
A000117,A001806,shares_address,0.7
A000117,A003899,shares_address,0.7
A000117,A005218,shares_coupon,0.2
A000117,A005245,shares_coupon,0.2
A000117,A007868,shares_device,1.0
A000117,A008619,shares_phone,1.0
A000117,A009573,shares_coupon,0.2
A000117,A011688,shares_phone,1.0
A000117,A012698,shares_coupon,0.2
A000117,A013517,shares_coupon,0.2
A000117,A014431,shares_phone,1.0
A000117,A017657,shares_coupon,0.2
A000117,A018235,shares_coupon,0.2
A000117,A025783,shares_coupon,0.2
A000117,A027048,shares_coupon,0.2
A000118,A001258,shares_device,1.0
A000118,A009648,shares_device,1.0
A000118,A018775,shares_phone,1.0
A000118,A023478,shares_phone,1.0
A000118,A023509,shares_device,1.0
A000119,A012773,shares_device,1.0
A000120,A003300,shares_device,1.0
A000120,A008464,shares_address,0.7
A000120,A010732,shares_address,0.7
A000120,A011822,shares_payment_instrument,1.0
A000120,A015225,shares_phone,1.0
A000121,A003809,shares_address,0.7
A000121,A004782,shares_coupon,0.2
A000121,A007396,shares_payment_instrument,1.0
A000121,A008186,shares_coupon,0.2
A000121,A010226,shares_coupon,0.2
A000121,A010765,shares_coupon,0.2
A000121,A013212,shares_address,0.7
A000121,A015761,shares_coupon,0.2
A000121,A024417,shares_coupon,0.2
A000123,A002407,shares_address,0.7
A000123,A009022,shares_device,1.0
A000123,A024290,shares_phone,1.0
A000123,A024781,shares_address,0.7
A000123,A027564,shares_phone,1.0
A000123,A028224,shares_payment_instrument,1.0
A000124,A007140,shares_address,0.7
A000124,A022138,shares_device,1.0
A000124,A024413,shares_device,1.0
A000125,A010271,shares_device,1.0
A000125,A012643,shares_device,1.0
A000125,A013175,shares_device,1.0
A000125,A023132,shares_payment_instrument,1.0
A000125,A026556,shares_address,0.7
A000125,A027532,shares_ip_prefix,0.3
A000125,A027600,shares_address,0.7
A000125,A029558,shares_device,1.0
A000127,A007187,shares_address,0.7
A000127,A016478,shares_device,1.0
A000127,A026098,shares_device,1.0
A000127,A028892,shares_address,0.7
A000128,A006955,shares_address,0.7
A000128,A015172,shares_payment_instrument,1.0
A000128,A017767,shares_payment_instrument,1.0
A000129,A000911,shares_phone,1.0
A000129,A012221,shares_address,0.7
A000129,A015626,shares_coupon,0.2
A000129,A018168,shares_address,0.7
A000129,A020425,shares_payment_instrument,1.0
A000129,A026586,shares_coupon,0.2
A000129,A027632,shares_address,0.7
A000130,A002944,shares_device,1.0
A000130,A004589,shares_coupon,0.2
A000130,A006693,shares_coupon,0.2
A000130,A007479,shares_coupon,0.2
A000130,A010976,shares_device,1.0
A000130,A014025,shares_coupon,0.2
A000130,A017984,shares_payment_instrument,1.0
A000130,A020739,shares_phone,1.0
A000130,A024138,shares_coupon,0.2
A000130,A026508,shares_coupon,0.2
A000130,A028188,shares_address,0.7
A000131,A022545,shares_phone,1.0
A000132,A000995,shares_address,0.7
A000132,A001952,shares_phone,1.0
A000132,A006104,shares_address,0.7
A000132,A018798,shares_device,1.0
A000132,A020109,shares_address,0.7
A000134,A012783,shares_device,1.0
A000134,A023621,shares_address,0.7
A000135,A012391,shares_address,0.7
A000135,A016829,shares_address,0.7
A000136,A002478,shares_coupon,0.2
A000136,A003346,shares_device,1.0
A000136,A006264,shares_payment_instrument,1.0
A000136,A010331,shares_ip_prefix,0.3
A000136,A010428,shares_coupon,0.2
A000136,A022250,shares_coupon,0.2
A000137,A003217,shares_coupon,0.2
A000137,A008496,shares_device,1.0
A000137,A010864,shares_payment_instrument,1.0
A000137,A023108,shares_phone,1.0
A000137,A024874,shares_address,0.7
A000137,A024910,shares_device,1.0
A000139,A009317,shares_phone,1.0
A000139,A025817,shares_coupon,0.2
A000139,A028930,shares_device,1.0
A000140,A005363,shares_payment_instrument,1.0
A000140,A006578,shares_device,1.0
A000140,A007446,shares_device,1.0
A000140,A015267,shares_device,1.0
A000140,A015606,shares_coupon,0.2
A000140,A023097,shares_coupon,0.2
A000141,A004773,shares_coupon,0.2
A000141,A007433,shares_coupon,0.2
A000141,A008647,shares_device,1.0
A000141,A008822,shares_coupon,0.2
A000141,A011582,shares_coupon,0.2
A000141,A019464,shares_phone,1.0
A000141,A020860,shares_payment_instrument,1.0
A000141,A022734,shares_payment_instrument,1.0
A000142,A009043,shares_payment_instrument,1.0
A000142,A019494,shares_device,1.0
A000143,A019300,shares_device,1.0
A000143,A021368,shares_payment_instrument,1.0
A000144,A002894,shares_coupon,0.2
A000144,A013967,shares_address,0.7
A000144,A020715,shares_device,1.0
A000144,A020859,shares_coupon,0.2
A000144,A025073,shares_payment_instrument,1.0
A000144,A026243,shares_address,0.7
A000144,A027552,shares_phone,1.0
A000145,A011576,shares_device,1.0
A000145,A018029,shares_address,0.7
A000146,A000363,shares_device,1.0
A000146,A004331,shares_address,0.7
A000146,A005053,shares_coupon,0.2
A000146,A005977,shares_address,0.7
A000146,A011938,shares_device,1.0
A000146,A019329,shares_coupon,0.2
A000146,A020056,shares_device,1.0
A000146,A025275,shares_payment_instrument,1.0
A000146,A027858,shares_coupon,0.2
A000146,A029391,shares_address,0.7
A000146,A029635,shares_device,1.0
A000147,A002945,shares_device,1.0
A000147,A007631,shares_payment_instrument,1.0
A000147,A014134,shares_phone,1.0
A000147,A019862,shares_payment_instrument,1.0
A000147,A020059,shares_device,1.0
A000147,A028151,shares_phone,1.0
A000148,A002139,shares_payment_instrument,1.0
A000148,A006130,shares_coupon,0.2
A000148,A007287,shares_payment_instrument,1.0
A000148,A008887,shares_phone,1.0
A000148,A009609,shares_payment_instrument,1.0
A000148,A012949,shares_payment_instrument,1.0
A000148,A023370,shares_device,1.0
A000148,A026418,shares_coupon,0.2
A000148,A029397,shares_coupon,0.2
A000149,A003410,shares_payment_instrument,1.0
A000149,A006644,shares_address,0.7
A000149,A027502,shares_payment_instrument,1.0
A000150,A006978,shares_address,0.7
A000150,A022627,shares_payment_instrument,1.0
A000150,A025513,shares_payment_instrument,1.0
A000151,A002978,shares_coupon,0.2
A000151,A004414,shares_coupon,0.2
A000151,A008513,shares_phone,1.0
A000151,A011913,shares_phone,1.0
A000151,A018183,shares_address,0.7
A000151,A028257,shares_coupon,0.2
A000152,A013515,shares_device,1.0
A000152,A015140,shares_address,0.7
A000153,A004400,shares_coupon,0.2
A000153,A008565,shares_device,1.0
A000153,A011778,shares_address,0.7
A000153,A014955,shares_coupon,0.2
A000153,A022415,shares_device,1.0
A000154,A001282,shares_ip_prefix,0.3
A000154,A002775,shares_address,0.7
A000154,A005279,shares_coupon,0.2
A000154,A015507,shares_coupon,0.2
A000154,A020130,shares_coupon,0.2
A000154,A020866,shares_device,1.0
A000154,A022574,shares_device,1.0
A000154,A025427,shares_coupon,0.2
A000154,A028780,shares_payment_instrument,1.0
A000155,A012844,shares_coupon,0.2
A000155,A015019,shares_device,1.0
A000156,A015645,shares_device,1.0
A000156,A017827,shares_device,1.0
A000156,A021140,shares_address,0.7
A000156,A026490,shares_device,1.0
A000157,A026383,shares_address,0.7
A000158,A011758,shares_coupon,0.2
A000158,A020236,shares_phone,1.0
A000158,A024760,shares_address,0.7
A000158,A026214,shares_coupon,0.2
A000158,A027862,shares_coupon,0.2
A000159,A004513,shares_coupon,0.2
A000159,A005288,shares_address,0.7
A000159,A006407,shares_device,1.0
A000159,A006444,shares_coupon,0.2
A000159,A007961,shares_address,0.7
A000159,A008853,shares_coupon,0.2
A000159,A009625,shares_coupon,0.2
A000159,A011026,shares_address,0.7
A000159,A011829,shares_payment_instrument,1.0
A000159,A012308,shares_coupon,0.2
A000159,A012517,shares_coupon,0.2
A000159,A013137,shares_device,1.0
A000159,A016608,shares_address,0.7
A000159,A017410,shares_device,1.0
A000159,A018816,shares_device,1.0
A000159,A018920,shares_device,1.0
A000159,A024179,shares_coupon,0.2
A000159,A024482,shares_payment_instrument,1.0
A000159,A028049,shares_coupon,0.2
A000159,A028821,shares_address,0.7
A000159,A029719,shares_coupon,0.2
A000160,A009439,shares_device,1.0
A000160,A025195,shares_address,0.7
A000160,A027194,shares_phone,1.0
A000160,A028814,shares_payment_instrument,1.0
A000162,A013338,shares_address,0.7
A000162,A015635,shares_address,0.7
A000162,A017211,shares_coupon,0.2
A000162,A017373,shares_address,0.7
A000162,A018472,shares_address,0.7
A000162,A019586,shares_address,0.7
A000162,A021493,shares_address,0.7
A000162,A027228,shares_payment_instrument,1.0
A000162,A029859,shares_phone,1.0
A000163,A009210,shares_device,1.0
A000164,A010632,shares_device,1.0
A000164,A011881,shares_address,0.7
A000164,A027296,shares_address,0.7
A000165,A004301,shares_coupon,0.2
A000165,A018163,shares_coupon,0.2
A000165,A019906,shares_phone,1.0
A000165,A020070,shares_device,1.0
A000166,A013838,shares_coupon,0.2
A000166,A022117,shares_payment_instrument,1.0
A000166,A023905,shares_phone,1.0
A000167,A007291,shares_address,0.7
A000167,A015086,shares_coupon,0.2
A000167,A028625,shares_device,1.0
A000168,A001099,shares_phone,1.0
A000168,A002168,shares_coupon,0.2
A000168,A003620,shares_address,0.7
A000168,A008956,shares_coupon,0.2
A000168,A010896,shares_payment_instrument,1.0
A000168,A019652,shares_payment_instrument,1.0
A000168,A024061,shares_address,0.7
A000169,A001079,shares_address,0.7
A000169,A008140,shares_payment_instrument,1.0
A000169,A009411,shares_device,1.0
A000170,A000879,shares_payment_instrument,1.0
A000170,A013377,shares_coupon,0.2
A000170,A019763,shares_phone,1.0
A000170,A022733,shares_address,0.7
A000171,A004322,shares_address,0.7
A000171,A008861,shares_payment_instrument,1.0
A000171,A017679,shares_address,0.7
A000171,A019620,shares_payment_instrument,1.0
A000172,A000380,shares_ip_prefix,0.3
A000172,A001244,shares_ip_prefix,0.3
A000172,A001744,shares_coupon,0.2
A000172,A005130,shares_device,1.0
A000172,A005506,shares_address,0.7
A000172,A006255,shares_ip_prefix,0.3
A000172,A007590,shares_coupon,0.2
A000172,A011722,shares_coupon,0.2
A000172,A012018,shares_device,1.0
A000172,A012664,shares_device,1.0
A000172,A013560,shares_ip_prefix,0.3
A000172,A019473,shares_device,1.0
A000172,A021502,shares_coupon,0.2
A000172,A025204,shares_coupon,0.2
A000173,A001939,shares_payment_instrument,1.0
A000173,A017753,shares_device,1.0
A000173,A017947,shares_ip_prefix,0.3
A000174,A003997,shares_device,1.0
A000174,A005054,shares_address,0.7
A000174,A008007,shares_coupon,0.2
A000174,A011791,shares_coupon,0.2
A000174,A017273,shares_device,1.0
A000174,A018716,shares_coupon,0.2
A000174,A021520,shares_coupon,0.2
A000174,A023012,shares_device,1.0
A000174,A026668,shares_device,1.0
A000174,A027695,shares_device,1.0
A000174,A028005,shares_payment_instrument,1.0
A000175,A003318,shares_payment_instrument,1.0
A000175,A003382,shares_address,0.7
A000175,A003869,shares_coupon,0.2
A000175,A005744,shares_coupon,0.2
A000175,A007492,shares_coupon,0.2
A000175,A011881,shares_device,1.0
A000175,A018290,shares_coupon,0.2
A000175,A022679,shares_device,1.0
A000175,A023742,shares_coupon,0.2
A000175,A025245,shares_address,0.7
A000175,A027848,shares_payment_instrument,1.0
A000175,A028014,shares_phone,1.0
A000175,A029382,shares_device,1.0
A000176,A000632,shares_device,1.0
A000176,A004163,shares_phone,1.0
A000176,A011786,shares_ip_prefix,0.3
A000176,A022332,shares_device,1.0
A000177,A009317,shares_coupon,0.2
A000177,A016331,shares_coupon,0.2
A000177,A022567,shares_address,0.7
A000178,A000491,shares_address,0.7
A000178,A009238,shares_address,0.7
A000178,A012450,shares_address,0.7
A000178,A013061,shares_address,0.7
A000178,A028608,shares_payment_instrument,1.0
A000179,A001509,shares_coupon,0.2
A000179,A003434,shares_phone,1.0
A000179,A012006,shares_address,0.7
A000179,A015124,shares_device,1.0
A000179,A020449,shares_coupon,0.2
A000179,A024149,shares_payment_instrument,1.0
A000179,A026436,shares_device,1.0
A000180,A015661,shares_phone,1.0
A000180,A020644,shares_phone,1.0
A000180,A026845,shares_phone,1.0
A000181,A008509,shares_coupon,0.2
A000181,A017956,shares_device,1.0
