timestamp,account_id,model_version,rank,proba,risk_tier,recommended_action,top_k_flag,case_report_generated,action_recommended,investigation_source,tool_calls,summary,action_source,error
2026-08-29 00:49:31.801381,A018370,Ensemble_LGBM_B_GNN,127.0,0.8070177616295304,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A011749,Ensemble_LGBM_B_GNN,128.0,0.8061502610707714,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A011934,Ensemble_LGBM_B_GNN,129.0,0.8023680052767606,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005572,Ensemble_LGBM_B_GNN,130.0,0.8021303370280555,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A024518,Ensemble_LGBM_B_GNN,131.0,0.8014736524312418,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A029996,Ensemble_LGBM_B_GNN,132.0,0.8009448238565589,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A003450,Ensemble_LGBM_B_GNN,133.0,0.8005928468413099,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006357,Ensemble_LGBM_B_GNN,134.0,0.7981047930651052,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A010507,Ensemble_LGBM_B_GNN,135.0,0.7967265187067034,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025168,Ensemble_LGBM_B_GNN,136.0,0.7963790634556829,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A026027,Ensemble_LGBM_B_GNN,137.0,0.7961006689344476,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A007846,Ensemble_LGBM_B_GNN,138.0,0.7926592749537944,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A012651,Ensemble_LGBM_B_GNN,139.0,0.7925536749719009,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025415,Ensemble_LGBM_B_GNN,140.0,0.7924321226215121,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A018344,Ensemble_LGBM_B_GNN,141.0,0.7919234710926607,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A002265,Ensemble_LGBM_B_GNN,142.0,0.7907609520666725,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025915,Ensemble_LGBM_B_GNN,143.0,0.7907222861409691,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A006908,Ensemble_LGBM_B_GNN,144.0,0.7886890074344337,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023744,Ensemble_LGBM_B_GNN,145.0,0.7867373457526963,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A025192,Ensemble_LGBM_B_GNN,146.0,0.7844722675669288,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A000899,Ensemble_LGBM_B_GNN,147.0,0.783078247101179,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023305,Ensemble_LGBM_B_GNN,148.0,0.7816326211067138,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017825,Ensemble_LGBM_B_GNN,149.0,0.7814578756978592,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022606,Ensemble_LGBM_B_GNN,150.0,0.7795799501646639,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A017371,Ensemble_LGBM_B_GNN,151.0,0.7769562948741442,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A019329,Ensemble_LGBM_B_GNN,152.0,0.7767347169185752,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023911,Ensemble_LGBM_B_GNN,153.0,0.7765998317961385,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A027913,Ensemble_LGBM_B_GNN,154.0,0.7764493319334251,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A014742,Ensemble_LGBM_B_GNN,155.0,0.7762282508340663,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022659,Ensemble_LGBM_B_GNN,156.0,0.7757056542711074,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022196,Ensemble_LGBM_B_GNN,157.0,0.7755719468142424,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A019736,Ensemble_LGBM_B_GNN,158.0,0.7750326623879941,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A021781,Ensemble_LGBM_B_GNN,159.0,0.773837609366193,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A015434,Ensemble_LGBM_B_GNN,160.0,0.7717044984310715,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A015917,Ensemble_LGBM_B_GNN,161.0,0.7713124251063905,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016313,Ensemble_LGBM_B_GNN,162.0,0.7702663548652863,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A022097,Ensemble_LGBM_B_GNN,163.0,0.7686902369636619,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023667,Ensemble_LGBM_B_GNN,164.0,0.7685017228814262,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005678,Ensemble_LGBM_B_GNN,165.0,0.767922056603985,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A016965,Ensemble_LGBM_B_GNN,166.0,0.7678881296392669,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A005834,Ensemble_LGBM_B_GNN,167.0,0.7678442667356105,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A023345,Ensemble_LGBM_B_GNN,168.0,0.7673444040516306,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A018021,Ensemble_LGBM_B_GNN,169.0,0.7673157543269309,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
2026-08-29 00:49:31.801381,A019086,Ensemble_LGBM_B_GNN,170.0,0.7670579692080381,LOW,LOW: monitor — no immediate refund action,True,True,,,,,,
